,Name,Division,OverallScore,Rank,Wk1_Score,Wk1_Rank,Wk2_Score,Wk2_Rank,Wk3_Score,Wk3_Rank,Wk4_Score,Wk4_Rank,Wk5_Score,Wk5_Rank
18625,Ben Liuzzi,I-Men,39314,6213,120,1995,54,16167,256,11471,248,3936,98,5745
34129,matt english,I-Men,39314,6213,91,20344,65,4529,298,5802,244,6298,111,2341
42204,Jason Reeves,I-Men,39318,6215,92,19485,64,5084,292,6352,246,5029,105,3368
17099,Seth Reese,I-Men,39319,6216,99,14473,67,3653,288,6732,240,9487,100,4974
56177,lyle Olson,I-Men,39319,6216,105,8971,60,8355,311,4398,242,7711,86,9884
40685,Anthony Golle,I-Men,39322,6218,119,2290,54,16167,272,9074,244,6298,99,5493
66116,Christopher Church,I-Men,39323,6219,104,9828,60,8355,290,6542,245,5614,89,8984
58774,Maciej Grzechowiak,I-Men,39330,6220,107,7645,60,8355,339,2520,212,14727,97,6083
29195,Ben Vines,I-Men,39332,6221,100,13376,65,4529,287,6966,240,9487,100,4974
71733,Colin Switzer,I-Men,39334,6222,103,10636,60,8355,298,5802,246,5029,87,9512
30616,todd weygandt,I-Men,39335,6223,90,21273,77,916,320,3693,241,8479,100,4974
18137,Brian Zimmerman,I-Men,39352,6224,98,15023,62,6415,275,8493,247,4447,100,4974
33345,Randy Sheffield,I-Men,39356,6225,98,15023,62,6415,270,9432,249,3512,100,4974
60750,Jay Lorino,I-Men,39366,6226,100,13376,69,2910,294,6172,240,9487,93,7421
12225,Thomas Fluharty,I-Men,39366,6226,104,9828,60,8355,298,5802,242,7711,92,7670
66063,Michael Tatz,I-Men,39378,6228,110,5888,48,18838,289,6630,252,2277,98,5745
8544,Jay Russo,I-Men,39380,6229,99,14473,69,2910,254,11752,245,5614,101,4631
38669,Jonathan Burke,I-Men,39386,6230,101,12397,69,2910,316,3935,240,9487,84,10657
54101,luka svoljsak,I-Men,39387,6231,100,13376,60,8355,313,4224,240,9487,103,3945
25867,Paulo Tatad,I-Men,39388,6232,105,8971,68,3235,248,12721,240,9487,100,4974
5741,Jeff Peet,I-Men,39401,6233,100,13376,60,8355,317,3876,242,7711,97,6083
38054,Jeremy Chew,I-Men,39403,6234,105,8971,63,5697,275,8493,247,4447,81,11795
4499,Fredrik Qvennerstedt,I-Men,39404,6235,123,1289,60,8355,231,16014,243,6980,95,6766
33904,Luke Saito,I-Men,39404,6235,120,1995,60,8355,340,2457,149,21623,100,4974
6304,Chris Robinson,I-Men,39408,6237,105,8971,61,7203,289,6630,240,9487,94,7117
20979,Dale Spieker,I-Men,39427,6238,100,13376,63,5697,284,7291,243,6980,97,6083
20361,Scott Wallen,I-Men,39431,6239,114,3989,34,24433,312,4308,250,3017,104,3684
22901,lee throckmorton,I-Men,39435,6240,111,5359,60,8355,273,8857,243,6980,86,9884
61247,James Ferraro,I-Men,39436,6241,109,6535,60,8355,288,6732,213,14657,106,3157
18011,Chris Sheppard,I-Men,39440,6242,108,7025,74,1461,249,12591,241,8479,86,9884
60167,Gregory Damigella,I-Men,39440,6242,97,15652,63,5697,288,6732,245,5614,98,5745
19566,Alexander Burrowes,I-Men,39443,6244,100,13376,60,8355,303,5262,246,5029,93,7421
32898,William Hillis,I-Men,39447,6245,96,16352,69,2910,330,3028,240,9487,92,7670
11721,Tim Davis,I-Men,39450,6246,106,8256,60,8355,264,10458,244,6298,97,6083
11597,Rich Thomas,I-Men,39459,6247,100,13376,61,7203,304,5134,243,6980,95,6766
10457,Mathew Katz,I-Men,39460,6248,99,14473,68,3235,284,7291,240,9487,100,4974
51207,Anthony Paladino,I-Men,39461,6249,107,7645,69,2910,281,7624,240,9487,81,11795
79635,Greg Brady,I-Men,39469,6250,106,8256,70,2553,254,11752,240,9487,93,7421
38526,Sam Jett,I-Men,39472,6251,121,1720,51,17530,307,4841,242,7711,92,7670
79009,John Pontius,I-Men,39473,6252,118,2545,60,8355,284,7291,240,9487,81,11795
42059,Dave Lockwood,I-Men,39476,6253,101,12397,60,8355,284,7291,249,3512,91,7921
43597,Kris Hall,I-Men,39487,6254,98,15023,61,7203,272,9074,248,3936,102,4251
5662,Reid Westbrook,I-Men,39492,6255,100,13376,60,8355,305,5045,244,6298,96,6418
11538,Andrew Grellman,I-Men,39494,6256,113,4399,56,15225,270,9432,250,3017,93,7421
17693,Ryan Blessing,I-Men,39498,6257,104,9828,60,8355,284,7291,250,3017,83,11007
8901,Daniel Dutcavich,I-Men,39503,6258,92,19485,71,2243,265,10355,253,1927,99,5493
2321,Eric Barber,I-Men,39504,6259,100,13376,71,2243,285,7190,242,7711,89,8984
13637,Hunter Britt,I-Men,39510,6260,108,7025,49,18518,274,8672,253,1927,105,3368
50274,Cody Deckert,I-Men,39510,6260,116,3166,60,8355,280,7715,241,8479,81,11795
26103,Shane Alkire,I-Men,39520,6262,110,5888,70,2553,283,7411,200,15747,91,7921
11829,Zachary Turner,I-Men,39525,6263,91,20344,67,3653,307,4841,250,3017,92,7670
14952,Teverence Davis,I-Men,39527,6264,115,3545,65,4529,267,9874,231,13330,90,8249
6068,Marcus Meeks,I-Men,39527,6264,101,12397,60,8355,288,6732,244,6298,98,5745
74521,Bart Black,I-Men,39528,6266,92,19485,67,3653,298,5802,245,5614,100,4974
14361,Zeb Pascual,I-Men,39530,6267,100,13376,61,7203,276,8322,249,3512,94,7117
16969,Kurtis Raes,I-Men,39534,6268,110,5888,51,17530,293,6251,245,5614,102,4251
2294,John Scott,I-Men,39544,6269,91,20344,73,1682,305,5045,243,6980,99,5493
5821,Ian Strompf,I-Men,39563,6270,101,12397,60,8355,264,10458,251,2608,98,5745
3805,Eric Wrona,I-Men,39564,6271,112,4864,62,6415,267,9874,212,14727,104,3684
8592,michael soto,I-Men,39565,6272,103,10636,60,8355,281,7624,246,5029,91,7921
38081,Mick Dyer,I-Men,39570,6273,113,4399,60,8355,279,7817,240,9487,87,9512
70353,"Nickolas ""Supa"" Baric",I-Men,39584,6274,110,5888,44,20544,272,9074,252,2277,115,1801
52663,Justin Frank,I-Men,39589,6275,100,13376,64,5084,270,9432,245,5614,97,6083
55055,James Tasker,I-Men,39594,6276,98,15023,60,8355,281,7624,256,1171,93,7421
82547,Sean Kelly,I-Men,39595,6277,102,11497,62,6415,280,7715,244,6298,92,7670
5958,Jeremy Ford,I-Men,39598,6278,103,10636,60,8355,255,11602,249,3512,99,5493
29250,Shawn Wray,I-Men,39600,6279,90,21273,65,4529,318,3816,244,6298,104,3684
36158,Randy Getzinger,I-Men,39602,6280,114,3989,65,4529,248,12721,241,8479,86,9884
14449,James Engesser,I-Men,39610,6281,106,8256,48,18838,303,5262,256,1171,97,6083
2009,Dai Manuel,I-Men,39617,6282,100,13376,72,1928,292,6352,242,7711,85,10250
20668,Mike Standon,I-Men,39618,6283,101,12397,64,5084,284,7291,245,5614,88,9232
10443,Shane Cottey,I-Men,39628,6284,118,2545,52,17049,313,4224,244,6298,87,9512
37151,Stephen Kube,I-Men,39630,6285,101,12397,65,4529,271,9275,254,1634,81,11795
45587,Derek Lappe,I-Men,39630,6285,95,17102,64,5084,300,5653,244,6298,99,5493
28514,Marco Talamantez,I-Men,39634,6287,103,10636,60,8355,303,5262,242,7711,92,7670
23525,Riley MacGraw,I-Men,39643,6288,119,2290,53,16605,289,6630,240,9487,101,4631
51502,Tyler Woods,I-Men,39643,6288,93,18645,66,4082,323,3520,249,3512,86,9884
44889,Scott Tourville,I-Men,39649,6290,95,17102,63,5697,285,7190,246,5029,101,4631
72973,Ali Khan,I-Men,39669,6291,103,10636,60,8355,275,8493,248,3936,90,8249
23948,Talon Smith,I-Men,39670,6292,109,6535,60,8355,287,6966,213,14657,106,3157
7397,John Kacik,I-Men,39674,6293,108,7025,60,8355,250,12454,251,2608,88,9232
21899,greg killian,I-Men,39674,6293,97,15652,63,5697,327,3193,242,7711,93,7421
51498,brian golden,I-Men,39677,6295,109,6535,60,8355,267,9874,246,5029,86,9884
20915,John Kim,I-Men,39681,6296,122,1496,47,19285,291,6450,246,5029,93,7421
35011,Jamey Hinkle,I-Men,39683,6297,102,11497,62,6415,290,6542,243,6980,90,8249
28257,David Chavez,I-Men,39689,6298,104,9828,66,4082,298,5802,215,14484,99,5493
18852,Dante Alegria,I-Men,39694,6299,107,7645,57,14755,284,7291,246,5029,100,4974
18821,Tanner Wightman,I-Men,39698,6300,112,4864,62,6415,294,6172,184,17273,100,4974
2501,Ryan Meador,I-Men,39699,6301,101,12397,60,8355,293,6251,247,4447,90,8249
22278,Erik Gorman,I-Men,39708,6302,97,15652,72,1928,289,6630,245,5614,86,9884
32167,Miha Halik,I-Men,39709,6303,112,4864,60,8355,276,8322,215,14484,104,3684
30703,Joshua Chen,I-Men,39712,6304,117,2849,46,19713,297,5901,241,8479,108,2770
1668,Bryan Ragon,I-Men,39712,6304,101,12397,60,8355,309,4629,247,4447,86,9884
8771,Ben Hammant,I-Men,39712,6304,107,7645,60,8355,282,7530,244,6298,86,9884
5935,Jordan Brenner,I-Men,39717,6307,82,26903,83,295,288,6732,250,3017,108,2770
17328,Levi Dempsey,I-Men,39717,6307,121,1720,59,14098,304,5134,237,13020,98,5745
79595,Michael Irizarry,I-Men,39728,6309,115,3545,52,17049,253,11883,252,2277,100,4974
26067,Eric Bland,I-Men,39736,6310,99,14473,60,8355,289,6630,249,3512,95,6766
18636,Billy Rodgers,I-Men,39738,6311,92,19485,72,1928,303,5262,243,6980,97,6083
54558,Kaleo Panoke,I-Men,39738,6311,107,7645,60,8355,315,4001,240,9487,85,10250
7417,Gunnar Pall Stefansson,I-Men,39741,6313,108,7025,61,7203,280,7715,245,5614,80,12184
17015,Eric Beckley,I-Men,39744,6314,106,8256,60,8355,274,8672,240,9487,100,4974
53664,Cameron Gill,I-Men,39756,6315,106,8256,62,6415,277,8177,240,9487,93,7421
15035,Nathan Moloney,I-Men,39763,6316,119,2290,47,19285,286,7081,245,5614,99,5493
12046,Bill Beveridge,I-Men,39763,6316,117,2849,60,8355,238,14430,242,7711,96,6418
42689,Brandon Caskey,I-Men,39763,6316,111,5359,56,15225,297,5901,246,5029,90,8249
11071,Eric Hill,I-Men,39778,6319,116,3166,60,8355,274,8672,234,13167,96,6418
18978,Andy Werling,I-Men,39783,6320,107,7645,60,8355,282,7530,240,9487,95,6766
9305,James Moran,I-Men,39789,6321,100,13376,71,2243,274,8672,245,5614,86,9884
27341,J. Ryan Jones,I-Men,39790,6322,100,13376,60,8355,298,5802,240,9487,108,2770
22748,Francisco Bautista,I-Men,39813,6323,106,8256,61,7203,282,7530,246,5029,81,11795
31865,Chris Lilley,I-Men,39816,6324,96,16352,63,5697,272,9074,253,1927,95,6766
25613,Edmund Tan,I-Men,39817,6325,118,2545,60,8355,241,13785,242,7711,93,7421
8724,Jason Ollada,I-Men,39818,6326,102,11497,71,2243,280,7715,241,8479,86,9884
35922,Andrew Bruxner,I-Men,39819,6327,97,15652,63,5697,261,10798,253,1927,98,5745
51113,Tim Johnson,I-Men,39819,6327,108,7025,66,4082,285,7190,232,13273,90,8249
32856,Andrew White,I-Men,39827,6329,96,16352,71,2243,264,10458,246,5029,98,5745
14813,Thad Tomlinson,I-Men,39829,6330,94,17917,68,3235,303,5262,244,6298,94,7117
58386,Aleksey Nemtsov,I-Men,39835,6331,108,7025,63,5697,325,3303,150,21179,109,2631
35376,Dan Lawrence,I-Men,39864,6332,105,8971,60,8355,326,3247,217,14317,100,4974
21272,charles winship,I-Men,39869,6333,99,14473,64,5084,267,9874,250,3017,93,7421
38896,Shane Richards,I-Men,39869,6333,106,8256,60,8355,246,13015,244,6298,103,3945
30335,Andrew Crippen,I-Men,39871,6335,98,15023,71,2243,267,9874,245,5614,94,7117
56778,Nicholas Wray,I-Men,39872,6336,97,15652,65,4529,287,6966,243,6980,98,5745
17075,Eddie Wood,I-Men,39876,6337,109,6535,69,2910,276,8322,240,9487,79,12622
18189,Brian Owen,I-Men,39876,6337,116,3166,57,14755,269,9575,245,5614,95,6766
27130,Chris LaMarre,I-Men,39883,6339,98,15023,61,7203,261,10798,251,2608,102,4251
11432,Joe Welliver,I-Men,39885,6340,90,21273,68,3235,304,5134,244,6298,103,3945
36494,Ted Volkman,I-Men,39887,6341,101,12397,60,8355,291,6450,242,7711,100,4974
3713,Raul Martillo,I-Men,39893,6342,105,8971,69,2910,276,8322,227,13607,97,6083
62168,Trevor Sopracolle,I-Men,39894,6343,91,20344,69,2910,286,7081,245,5614,103,3945
82817,Tuan Dinh,I-Men,39900,6344,104,9828,62,6415,252,12021,241,8479,106,3157
33676,Adrian Brown,I-Men,39903,6345,102,11497,62,6415,251,12330,255,1412,90,8249
82412,Monty Stapp,I-Men,39903,6345,105,8971,60,8355,307,4841,240,9487,90,8249
50976,Ben Luna,I-Men,39917,6347,100,13376,68,3235,267,9874,240,9487,103,3945
8634,Jeff Miller,I-Men,39925,6348,102,11497,60,8355,307,4841,240,9487,98,5745
82379,Neil Powers,I-Men,39936,6349,99,14473,62,6415,318,3816,240,9487,98,5745
8431,John Granich,I-Men,39939,6350,112,4864,60,8355,258,11190,244,6298,88,9232
50098,Nikola Jevtic,I-Men,39942,6351,117,2849,56,15225,294,6172,249,3512,80,12184
26751,Paul Macgugan,I-Men,39944,6352,105,8971,60,8355,271,9275,253,1927,82,11416
55889,Filip Yang Fisker,I-Men,39947,6353,100,13376,72,1928,363,1329,254,1634,6,21680
42152,Padraig Primrose,I-Men,39949,6354,98,15023,66,4082,352,1802,228,13549,99,5493
46364,Robert Jones,I-Men,39949,6354,102,11497,71,2243,245,13145,244,6298,95,6766
2032,Emil Thomsson,I-Men,39952,6356,113,4399,60,8355,255,11602,241,8479,94,7117
35628,Danny Gutierrez,I-Men,39953,6357,101,12397,60,8355,274,8672,251,2608,91,7921
82239,Shane Edrington,I-Men,39965,6358,100,13376,70,2553,286,7081,244,6298,84,10657
30416,Joe Litke,I-Men,39972,6359,106,8256,56,15225,306,4931,240,9487,113,2073
25026,Brad Linder,I-Men,39979,6360,101,12397,61,7203,304,5134,241,8479,95,6766
20382,Davis Dulnuan,I-Men,39988,6361,122,1496,55,15680,272,9074,240,9487,102,4251
45493,Wade Fenton,I-Men,39989,6362,96,16352,73,1682,269,9575,245,5614,95,6766
7876,Eric Carpenter,I-Men,39997,6363,103,10636,66,4082,268,9709,240,9487,97,6083
22789,Cole Young,I-Men,39998,6364,115,3545,60,8355,295,6080,210,14901,94,7117
38770,Stephen Kelmer,I-Men,40000,6365,101,12397,67,3653,290,6542,240,9487,91,7921
28793,Matt Moss,I-Men,40013,6366,120,1995,51,17530,271,9275,247,4447,95,6766
5320,ENDER PAEZ CALDERON,I-Men,40016,6367,95,17102,60,8355,284,7291,250,3017,102,4251
15644,Tyson Stewart,I-Men,40020,6368,95,17102,60,8355,300,5653,248,3936,100,4974
4373,Barry O'Neill,I-Men,40021,6369,129,482,37,23210,342,2357,241,8479,99,5493
6441,Dan Myers,I-Men,40021,6369,95,17102,62,6415,282,7530,246,5029,103,3945
12034,Ben Rogers,I-Men,40021,6369,104,9828,60,8355,284,7291,244,6298,90,8249
9903,David Buckley,I-Men,40037,6372,111,5359,74,1461,356,1672,240,9487,1,22058
13323,bryan danard,I-Men,40053,6373,99,14473,69,2910,303,5262,240,9487,91,7921
52199,Jack Gilmour,I-Men,40055,6374,120,1995,60,8355,273,8857,225,13731,94,7117
42881,Ryan Anderson,I-Men,40055,6374,104,9828,61,7203,306,4931,244,6298,81,11795
54941,Tuomo Liukkonen,I-Men,40063,6376,119,2290,59,14098,280,7715,242,7711,90,8249
1691,Cory Faulkner,I-Men,40071,6377,115,3545,60,8355,299,5720,240,9487,78,12964
14422,Frank Volpe,I-Men,40074,6378,102,11497,60,8355,256,11471,254,1634,94,7117
20363,Travis Fansler,I-Men,40078,6379,105,8971,61,7203,274,8672,240,9487,98,5745
55193,Joseph Concannon,I-Men,40082,6380,102,11497,60,8355,321,3626,240,9487,94,7117
14291,Roberto Mocchegiani,I-Men,40084,6381,94,17917,64,5084,278,8101,245,5614,105,3368
29952,Matt Pirozzi,I-Men,40089,6382,95,17102,61,7203,303,5262,246,5029,99,5493
21702,Christopher Raia,I-Men,40096,6383,99,14473,67,3653,308,4747,242,7711,87,9512
4751,Dan Hayman,I-Men,40099,6384,114,3989,69,2910,283,7411,234,13167,79,12622
2011,matthew lieb,I-Men,40105,6385,97,15652,61,7203,273,8857,243,6980,118,1413
36360,Andreas Lindqvist,I-Men,40107,6386,119,2290,47,19285,270,9432,250,3017,97,6083
6160,David Foos,I-Men,40109,6387,105,8971,60,8355,276,8322,240,9487,100,4974
32952,Chad Messina,I-Men,40110,6388,103,10636,63,5697,315,4001,207,15145,101,4631
20373,Brent Paxton,I-Men,40114,6389,102,11497,61,7203,262,10640,246,5029,98,5745
50922,jason petti,I-Men,40119,6390,119,2290,44,20544,315,4001,245,5614,92,7670
5557,Donny Ogrady,I-Men,40130,6391,102,11497,61,7203,291,6450,240,9487,99,5493
28669,Emon Rafizadeh,I-Men,40133,6392,103,10636,61,7203,276,8322,241,8479,99,5493
14247,Rudy Delarosa,I-Men,40137,6393,93,18645,67,3653,332,2938,243,6980,91,7921
11296,Shane Baron,I-Men,40139,6394,111,5359,62,6415,291,6450,218,14245,92,7670
5240,Aaron Schnetzler,I-Men,40148,6395,95,17102,60,8355,303,5262,248,3936,99,5493
15122,Shamus Williams,I-Men,40153,6396,108,7025,60,8355,257,11317,242,7711,98,5745
10178,Kris Oliver,I-Men,40154,6397,101,12397,61,7203,300,5653,243,6980,91,7921
5553,Thomas Sarosi,I-Men,40158,6398,103,10636,53,16605,316,3935,245,5614,105,3368
50556,jason baliman,I-Men,40158,6398,109,6535,57,14755,294,6172,247,4447,90,8249
82193,garth prouse,I-Men,40164,6400,142,28,60,8355,1,28160,255,1412,112,2209
25051,jason carlson,I-Men,40166,6401,89,22183,85,184,279,7817,244,6298,104,3684
8237,Timothy Braunschweig,I-Men,40171,6402,98,15023,62,6415,292,6352,244,6298,97,6083
10881,Richie Amisone,I-Men,40178,6403,104,9828,73,1682,260,10932,240,9487,90,8249
28495,Andrew Massi,I-Men,40186,6404,95,17102,76,1056,273,8857,240,9487,104,3684
6511,John Harvey,I-Men,40187,6405,104,9828,60,8355,283,7411,248,3936,84,10657
52171,Rob Savidge,I-Men,40187,6405,106,8256,65,4529,261,10798,240,9487,94,7117
28501,Charlie Sims,I-Men,40189,6407,99,14473,60,8355,344,2229,242,7711,93,7421
28406,Clint Miller,I-Men,40191,6408,100,13376,70,2553,327,3193,244,6298,72,14771
53115,Alejandro Silva,I-Men,40193,6409,104,9828,63,5697,306,4931,240,9487,85,10250
61935,Joe Grantham,I-Men,40195,6410,106,8256,60,8355,281,7624,242,7711,90,8249
16796,Eric Cardona,I-Men,40218,6411,128,566,61,7203,266,10273,190,16683,99,5493
37100,Gregory Thaczuk,I-Men,40219,6412,103,10636,61,7203,239,14193,248,3936,102,4251
20959,brandon rhodus,I-Men,40258,6413,105,8971,62,6415,280,7715,240,9487,92,7670
11780,Andrew Guyton,I-Men,40266,6414,96,16352,79,695,287,6966,240,9487,95,6766
26541,Jeha Naseeb,I-Men,40267,6415,95,17102,60,8355,285,7190,248,3936,104,3684
25885,Andrew Craig,I-Men,40269,6416,98,15023,68,3235,288,6732,246,5029,85,10250
6606,Jeremiah Lee,I-Men,40276,6417,102,11497,67,3653,309,4629,225,13731,95,6766
1699,Daniel Herring,I-Men,40279,6418,112,4864,60,8355,237,14679,244,6298,97,6083
26117,Mike Macpherson,I-Men,40291,6419,96,16352,68,3235,273,8857,241,8479,105,3368
10448,Bill Graham,I-Men,40295,6420,103,10636,64,5084,276,8322,240,9487,95,6766
12117,Guy Brightman,I-Men,40306,6421,109,6535,55,15680,288,6732,245,5614,98,5745
28579,Tyler Smith,I-Men,40307,6422,95,17102,65,4529,276,8322,248,3936,96,6418
13209,Travis Brackett,I-Men,40316,6423,102,11497,63,5697,335,2794,218,14245,97,6083
4855,Tyler Goldberg,I-Men,40325,6424,92,19485,68,3235,294,6172,249,3512,91,7921
19153,Liam Moore,I-Men,40326,6425,109,6535,60,8355,275,8493,242,7711,88,9232
15638,Brian Torum,I-Men,40327,6426,107,7645,60,8355,307,4841,241,8479,83,11007
42725,Wes Sadler,I-Men,40330,6427,102,11497,67,3653,271,9275,240,9487,96,6418
64287,Mario Giacobassi,I-Men,40333,6428,111,5359,65,4529,216,18103,242,7711,101,4631
7933,Bryan Elliott,I-Men,40335,6429,102,11497,60,8355,276,8322,252,2277,86,9884
59008,Kyle McGowan,I-Men,40340,6430,103,10636,61,7203,342,2357,240,9487,84,10657
62315,arturo canada,I-Men,40343,6431,106,8256,55,15680,290,6542,245,5614,102,4251
2350,Ammon Woods,I-Men,40355,6432,95,17102,65,4529,284,7291,249,3512,91,7921
11641,Brian Capone,I-Men,40358,6433,114,3989,60,8355,288,6732,240,9487,81,11795
38696,miguel de la fuente,I-Men,40361,6434,85,24872,66,4082,303,5262,256,1171,100,4974
14884,Jeff King,I-Men,40363,6435,109,6535,60,8355,280,7715,247,4447,77,13311
8358,Jami Kirby,I-Men,40371,6436,95,17102,75,1247,327,3193,207,15145,104,3684
37737,Heath Springfield,I-Men,40371,6436,109,6535,61,7203,237,14679,243,6980,100,4974
20945,Casey Carter,I-Men,40372,6438,121,1720,58,14372,288,6732,223,13864,104,3684
12618,Yale Jesser,I-Men,40373,6439,108,7025,60,8355,289,6630,241,8479,86,9884
24606,Lucas Rosa,I-Men,40380,6440,109,6535,62,6415,339,2520,187,16989,91,7921
15239,Dylan McInerney,I-Men,40384,6441,100,13376,60,8355,254,11752,253,1927,100,4974
7664,John Hurney,I-Men,40398,6442,96,16352,66,4082,280,7715,250,3017,88,9232
17114,Jason McGrath,I-Men,40406,6443,94,17917,75,1247,310,4514,241,8479,90,8249
25245,Tim Rottink,I-Men,40411,6444,100,13376,61,7203,306,4931,243,6980,91,7921
7106,Anthony Bowman,I-Men,40414,6445,95,17102,66,4082,315,4001,243,6980,90,8249
14675,James Cheney,I-Men,40414,6445,109,6535,54,16167,285,7190,246,5029,99,5493
11945,Jason Kearns,I-Men,40416,6447,112,4864,59,14098,257,11317,243,6980,106,3157
12570,Ryan Pollock,I-Men,40416,6447,101,12397,67,3653,289,6630,240,9487,90,8249
44871,Eric Stewart,I-Men,40419,6449,111,5359,53,16605,274,8672,250,3017,95,6766
33810,Daniel Condon,I-Men,40426,6450,109,6535,60,8355,237,14679,251,2608,90,8249
2142,Fred Passin,I-Men,40432,6451,92,19485,71,2243,271,9275,248,3936,99,5493
21106,David Marks,I-Men,40432,6451,94,17917,62,6415,285,7190,248,3936,100,4974
14105,tim allen,I-Men,40433,6453,101,12397,60,8355,304,5134,244,6298,90,8249
14336,andrew tanner,I-Men,40436,6454,107,7645,60,8355,236,14981,244,6298,106,3157
27833,Kimo Kockelman,I-Men,40446,6455,103,10636,60,8355,272,9074,244,6298,97,6083
25654,Zac Jones,I-Men,40452,6456,101,12397,71,2243,285,7190,246,5029,76,13593
2697,Aaron scott,I-Men,40456,6457,123,1289,36,23646,312,4308,247,4447,95,6766
20932,Maxime Huot,I-Men,40462,6458,112,4864,59,14098,261,10798,248,3936,95,6766
66672,gaius hall,I-Men,40463,6459,92,19485,68,3235,276,8322,247,4447,100,4974
16778,Shane Farmer,I-Men,40464,6460,100,13376,65,4529,271,9275,245,5614,92,7670
30999,Brett Milne,I-Men,40474,6461,101,12397,60,8355,273,8857,247,4447,96,6418
79989,Cody Wardle,I-Men,40474,6461,107,7645,56,15225,303,5262,242,7711,101,4631
65175,Erik Kragsig,I-Men,40478,6463,120,1995,60,8355,315,4001,247,4447,6,21680
12471,Shawn Bandel,I-Men,40478,6463,97,15652,60,8355,274,8672,246,5029,108,2770
18393,Jeff Gurecki,I-Men,40482,6465,97,15652,60,8355,303,5262,247,4447,95,6766
9287,Jared Muse,I-Men,40483,6466,110,5888,52,17049,253,11883,255,1412,102,4251
15567,Ian Chapman,I-Men,40483,6466,99,14473,60,8355,280,7715,247,4447,99,5493
7711,Mike Bissaillon,I-Men,40491,6468,93,18645,66,4082,294,6172,251,2608,89,8984
24460,Luke Simon,I-Men,40498,6469,95,17102,74,1461,279,7817,240,9487,101,4631
2940,Julius Kieser,I-Men,40498,6469,103,10636,70,2553,315,4001,208,15059,90,8249
8146,kris pierce,I-Men,40504,6471,105,8971,60,8355,287,6966,243,6980,88,9232
50049,Macca Rundle,I-Men,40509,6472,102,11497,61,7203,238,14430,254,1634,98,5745
29888,James Barnes,I-Men,40519,6473,115,3545,60,8355,278,8101,230,13401,94,7117
37519,Karl-Oskar Larsson,I-Men,40531,6474,101,12397,60,8355,311,4398,242,7711,92,7670
15446,Daniel Berry,I-Men,40532,6475,88,22768,73,1682,303,5262,241,8479,111,2341
42608,Paul Smith,I-Men,40552,6476,118,2545,59,14098,270,9432,242,7711,95,6766
13387,Maxime Valiquette,I-Men,40554,6477,98,15023,64,5084,275,8493,243,6980,100,4974
14080,Kyle Glen,I-Men,40556,6478,106,8256,62,6415,265,10355,244,6298,88,9232
54841,chris cliburn,I-Men,40558,6479,96,16352,72,1928,279,7817,240,9487,100,4974
79494,simon wilson-storey,I-Men,40561,6480,93,18645,66,4082,279,7817,240,9487,128,530
29569,Nick Coumbis,I-Men,40561,6480,106,8256,60,8355,249,12591,245,5614,98,5745
52153,Wade Hodges,I-Men,40563,6482,101,12397,60,8355,315,4001,244,6298,87,9512
12298,JT Kauffman,I-Men,40575,6483,111,5359,51,17530,295,6080,248,3936,92,7670
29642,Chazz Rudolph,I-Men,40575,6483,108,7025,61,7203,298,5802,191,16600,103,3945
6517,Chuck Geyer,I-Men,40576,6485,92,19485,64,5084,321,3626,244,6298,97,6083
40013,Cole McGuire,I-Men,40579,6486,104,9828,60,8355,277,8177,244,6298,91,7921
16755,Rob Ebin,I-Men,40580,6487,94,17917,70,2553,310,4514,241,8479,94,7117
5843,Detlef Gharst,I-Men,40591,6488,107,7645,47,19285,315,4001,246,5029,101,4631
16392,Tom Kirley,I-Men,40592,6489,113,4399,55,15680,286,7081,240,9487,103,3945
6246,Tomas Frias,I-Men,40594,6490,112,4864,60,8355,308,4747,246,5029,64,17599
24022,Fletcher Cypert,I-Men,40596,6491,106,8256,62,6415,303,5262,218,14245,96,6418
49195,matthew banks,I-Men,40598,6492,99,14473,60,8355,305,5045,243,6980,98,5745
38004,Anton Maisey,I-Men,40610,6493,111,5359,60,8355,277,8177,240,9487,88,9232
6071,Armando Gonzalez Jr.,I-Men,40618,6494,104,9828,61,7203,285,7190,220,14056,111,2341
26736,Edward Nassif,I-Men,40628,6495,104,9828,61,7203,275,8493,247,4447,84,10657
25574,Andrew St. Jean,I-Men,40635,6496,113,4399,60,8355,279,7817,221,13981,97,6083
27903,Dustin Simone,I-Men,40646,6497,103,10636,64,5084,285,7190,240,9487,90,8249
23483,Tyler White,I-Men,40675,6498,97,15652,60,8355,295,6080,245,5614,100,4974
66243,Doug Houlahan,I-Men,40678,6499,102,11497,60,8355,284,7291,245,5614,91,7921
17440,William Graham,I-Men,40696,6500,89,22183,72,1928,261,10798,250,3017,108,2770
10352,Greg Hancock,I-Men,40699,6501,106,8256,60,8355,292,6352,240,9487,90,8249
12198,Mike Laporte,I-Men,40701,6502,110,5888,61,7203,267,9874,240,9487,90,8249
51274,Matt Pye,I-Men,40705,6503,99,14473,70,2553,282,7530,241,8479,92,7670
52736,Chris Miller,I-Men,40709,6504,95,17102,62,6415,295,6080,246,5029,97,6083
