,Name,Division,OverallRank,Rank,Wk1_Score,Wk1_Rank,Wk2_Score,Wk2_Rank,Wk3_Score,Wk3_Rank,Wk4_Score,Wk4_Rank,Wk5_Score,Wk5_Rank
140338,Samantha Smith,I-Women,90336.0,15421.0,125.0,21119.0,210.0,23514.0,199.0,15716.0,53.0,13136.0,27.0,16851.0
134850,Tamara Schantell,I-Women,90342.0,15422.0,150.0,12126.0,211.0,23076.0,240.0,11075.0,36.0,21974.0,15.0,22091.0
165553,Casey Aburrow,I-Women,90360.0,15423.0,123.0,22205.0,242.0,13593.0,143.0,27176.0,44.0,17216.0,49.0,10170.0
88136,barbara herrera,I-Women,90362.0,15424.0,142.0,15897.0,218.0,20782.0,195.0,16329.0,47.0,15263.0,15.0,22091.0
128508,cassandra arena,I-Women,90376.0,15425.0,146.0,14740.0,237.0,15810.0,156.0,23540.0,50.0,14195.0,15.0,22091.0
139312,BRIGETTE GOLMEN,I-Women,90379.0,15426.0,146.0,14883.0,1.0,42522.0,240.0,6794.0,61.0,9728.0,28.0,16452.0
177260,Nicole Witkowski,I-Women,90380.0,15427.0,140.0,16521.0,199.0,27130.0,154.0,23973.0,51.0,13854.0,51.0,8902.0
145633,Beth Gretchen,I-Women,90381.0,15428.0,123.0,22402.0,263.0,8400.0,136.0,28676.0,56.0,12003.0,22.0,18900.0
157367,Melinda Barnard,I-Women,90387.0,15429.0,116.0,26115.0,224.0,19641.0,180.0,18587.0,47.0,15263.0,48.0,10781.0
105318,Ivy Roberts,I-Women,90389.0,15430.0,150.0,9690.0,1.0,42522.0,197.0,16004.0,56.0,12003.0,49.0,10170.0
190282,Line Markhus,I-Women,90390.0,15431.0,107.0,30832.0,270.0,6614.0,180.0,18627.0,30.0,23536.0,48.0,10781.0
117287,Natalie Edwards,I-Women,90392.0,15432.0,140.0,16676.0,195.0,28139.0,240.0,8345.0,43.0,17915.0,21.0,19317.0
116431,Joanna Canning,I-Women,90393.0,15433.0,145.0,15184.0,203.0,26103.0,171.0,20341.0,39.0,20481.0,52.0,8284.0
166225,Elizabeth Stephens,I-Women,90394.0,15434.0,114.0,26748.0,211.0,23076.0,240.0,7893.0,44.0,17216.0,34.0,15461.0
116580,Stacey Brown,I-Women,90394.0,15434.0,127.0,20275.0,232.0,17091.0,175.0,19570.0,56.0,12003.0,16.0,21455.0
156644,Abby Lentz,I-Women,90396.0,15436.0,105.0,31486.0,225.0,19166.0,214.0,13700.0,47.0,15263.0,48.0,10781.0
140689,Karyn Ashton,I-Women,90405.0,15437.0,121.0,23097.0,225.0,19166.0,240.0,10788.0,47.0,15263.0,15.0,22091.0
170827,harmony ammons,I-Women,90407.0,15438.0,135.0,17755.0,231.0,17399.0,172.0,20026.0,53.0,13136.0,15.0,22091.0
117943,Tiffany Regnier,I-Women,90412.0,15439.0,144.0,15294.0,220.0,20361.0,158.0,22975.0,49.0,14520.0,26.0,17262.0
151970,Lynn Bodensteiner,I-Women,90441.0,15440.0,122.0,22996.0,214.0,21820.0,219.0,13154.0,38.0,21014.0,47.0,11457.0
133009,Danielle Gruel,I-Women,90442.0,15441.0,126.0,20545.0,258.0,9629.0,155.0,23626.0,45.0,16507.0,19.0,20135.0
209132,Denise Shaw,I-Women,90445.0,15442.0,117.0,25175.0,254.0,10837.0,166.0,21291.0,42.0,18563.0,39.0,14579.0
144395,Mary Fine,I-Women,90448.0,15443.0,150.0,13970.0,227.0,18590.0,155.0,23821.0,44.0,17216.0,27.0,16851.0
151167,Allison Sewell,I-Women,90449.0,15444.0,110.0,28883.0,243.0,13200.0,182.0,18364.0,40.0,19832.0,49.0,10170.0
178043,Tillery Stahr,I-Women,90460.0,15445.0,112.0,28192.0,262.0,8620.0,182.0,18241.0,45.0,16507.0,22.0,18900.0
144891,Stefanie Betz,I-Women,90462.0,15446.0,125.0,21410.0,244.0,12894.0,191.0,16836.0,25.0,24551.0,38.0,14771.0
154389,Vanessa Tresch,I-Women,90467.0,15447.0,121.0,23047.0,222.0,20009.0,142.0,27369.0,64.0,7967.0,46.0,12075.0
175638,Rashondra Levarity,I-Women,90475.0,15448.0,119.0,24426.0,241.0,13928.0,223.0,12751.0,43.0,17915.0,16.0,21455.0
76825,Ashley Sartin,I-Women,90487.0,15449.0,148.0,14377.0,242.0,13593.0,166.0,21350.0,52.0,13475.0,1.0,27692.0
110768,Alannah Vargus,I-Women,90492.0,15450.0,136.0,17492.0,219.0,20580.0,182.0,18324.0,48.0,14779.0,21.0,19317.0
126378,Melissa Strain,I-Women,90493.0,15451.0,118.0,24786.0,242.0,13593.0,240.0,6731.0,31.0,23292.0,15.0,22091.0
120134,Stacey smith,I-Women,90494.0,15452.0,150.0,13833.0,197.0,27646.0,165.0,21565.0,63.0,8550.0,22.0,18900.0
145750,Ardet Roberts-Harrison,I-Women,90503.0,15453.0,125.0,21212.0,224.0,19641.0,240.0,7714.0,39.0,20481.0,16.0,21455.0
113412,Mindy King,I-Women,90506.0,15454.0,142.0,15933.0,241.0,13928.0,180.0,18588.0,37.0,21524.0,18.0,20533.0
166664,Renee Quigley,I-Women,90513.0,15455.0,136.0,17560.0,214.0,21820.0,199.0,15719.0,42.0,18563.0,27.0,16851.0
164865,Sofia Tortora,I-Women,90514.0,15456.0,125.0,21313.0,200.0,26854.0,221.0,12921.0,65.0,7335.0,15.0,22091.0
147590,Natasha Mara,I-Women,90523.0,15457.0,126.0,20662.0,245.0,12490.0,1.0,38288.0,55.0,12357.0,55.0,6726.0
38851,Jessica Gunder,I-Women,90523.0,15457.0,127.0,20302.0,208.0,24857.0,210.0,14278.0,45.0,16507.0,39.0,14579.0
95214,Annie Keith,I-Women,90531.0,15459.0,127.0,20356.0,240.0,14366.0,162.0,22062.0,47.0,15263.0,23.0,18484.0
111842,Jennifer Green,I-Women,90532.0,15460.0,136.0,17542.0,208.0,24857.0,191.0,16862.0,53.0,13136.0,24.0,18135.0
54351,Jennifer Sevald,I-Women,90554.0,15461.0,136.0,17510.0,234.0,16555.0,171.0,20203.0,50.0,14195.0,15.0,22091.0
158991,Claire Savage,I-Women,90561.0,15462.0,121.0,23490.0,226.0,18879.0,191.0,16903.0,40.0,19832.0,47.0,11457.0
53807,Aeon Xavier,I-Women,90562.0,15463.0,121.0,23253.0,197.0,27646.0,240.0,7791.0,41.0,19210.0,45.0,12662.0
119796,Angela Lane,I-Women,90566.0,15464.0,127.0,20052.0,241.0,13928.0,152.0,24615.0,32.0,23069.0,51.0,8902.0
82841,Dorothy Beckwith,I-Women,90570.0,15465.0,130.0,19041.0,238.0,15580.0,161.0,22342.0,40.0,19832.0,42.0,13775.0
133420,Erin Ingram,I-Women,90570.0,15465.0,124.0,21673.0,234.0,16555.0,179.0,18817.0,46.0,15838.0,25.0,17687.0
31310,Jolie Evans,I-Women,90574.0,15467.0,142.0,15959.0,203.0,26103.0,216.0,13521.0,45.0,16507.0,23.0,18484.0
154904,Sandra Giraldo-Palma,I-Women,90576.0,15468.0,100.0,35374.0,245.0,12490.0,183.0,18071.0,43.0,17915.0,55.0,6726.0
191728,Julie Shin,I-Women,90581.0,15469.0,128.0,19819.0,225.0,19166.0,223.0,12773.0,25.0,24551.0,40.0,14272.0
31802,Alison Tucker,I-Women,90588.0,15470.0,128.0,19843.0,216.0,21172.0,240.0,9885.0,35.0,22426.0,26.0,17262.0
66498,Sara Shumaker,I-Women,90591.0,15471.0,149.0,14137.0,216.0,21172.0,142.0,27369.0,46.0,15838.0,46.0,12075.0
167940,Guðný Steina Pétursdóttir,I-Women,90601.0,15472.0,150.0,8757.0,251.0,11349.0,176.0,19250.0,4.0,29154.0,15.0,22091.0
37119,Jamie Tappella,I-Women,90613.0,15473.0,113.0,27391.0,224.0,19641.0,195.0,16286.0,46.0,15838.0,47.0,11457.0
162576,Tarri Bye,I-Women,90617.0,15474.0,122.0,22782.0,240.0,14366.0,171.0,20314.0,40.0,19832.0,44.0,13323.0
174652,Megan Montgomery,I-Women,90627.0,15475.0,128.0,19945.0,215.0,21346.0,172.0,20071.0,56.0,12003.0,26.0,17262.0
149918,Emily Harper,I-Women,90633.0,15476.0,122.0,22601.0,237.0,15810.0,197.0,16021.0,47.0,15263.0,17.0,20938.0
165244,Kerry Evans,I-Women,90637.0,15477.0,136.0,17681.0,225.0,19166.0,168.0,20831.0,45.0,16507.0,28.0,16452.0
48411,Leanne Martlew,I-Women,90642.0,15478.0,140.0,16521.0,222.0,20009.0,120.0,31939.0,56.0,12003.0,49.0,10170.0
132169,Katy Tavog,I-Women,90646.0,15479.0,143.0,15738.0,196.0,27929.0,154.0,24070.0,54.0,12739.0,49.0,10170.0
166026,Holley Voegtle,I-Women,90653.0,15480.0,142.0,15908.0,237.0,15810.0,171.0,20237.0,42.0,18563.0,19.0,20135.0
51623,Dianne Cashin,I-Women,90659.0,15481.0,106.0,31104.0,218.0,20782.0,240.0,5415.0,45.0,16507.0,27.0,16851.0
106001,Rochelle Dixon,I-Women,90679.0,15482.0,140.0,16536.0,203.0,26103.0,177.0,19135.0,64.0,7967.0,17.0,20938.0
5160,Jessica Melsness,I-Women,90680.0,15483.0,150.0,11343.0,213.0,22226.0,158.0,22948.0,47.0,15263.0,22.0,18900.0
156309,Zoe Guthmann,I-Women,90681.0,15484.0,136.0,17531.0,235.0,16288.0,240.0,9170.0,13.0,27557.0,19.0,20135.0
70241,Lia Winfield,I-Women,90683.0,15485.0,149.0,14254.0,186.0,29782.0,193.0,16657.0,43.0,17915.0,46.0,12075.0
48563,Laura Rush,I-Women,90683.0,15485.0,138.0,17062.0,240.0,14366.0,158.0,23054.0,47.0,15263.0,17.0,20938.0
13453,Melissa Savage,I-Women,90693.0,15487.0,128.0,19758.0,226.0,18879.0,159.0,22765.0,44.0,17216.0,46.0,12075.0
18116,Nikki glover,I-Women,90694.0,15488.0,143.0,15586.0,234.0,16555.0,140.0,27774.0,45.0,16507.0,40.0,14272.0
145591,Angela Roberts,I-Women,90695.0,15489.0,145.0,15082.0,213.0,22226.0,124.0,31249.0,51.0,13854.0,52.0,8284.0
180830,Katie Massey,I-Women,90697.0,15490.0,150.0,13177.0,213.0,22226.0,142.0,27369.0,47.0,15263.0,45.0,12662.0
130005,Michelle Lee,I-Women,90703.0,15491.0,120.0,23618.0,240.0,14366.0,158.0,22889.0,45.0,16507.0,44.0,13323.0
37360,Linda Giuliani,I-Women,90720.0,15492.0,135.0,17936.0,230.0,17685.0,240.0,11003.0,34.0,22641.0,16.0,21455.0
54196,Mia Bergsbo,I-Women,90721.0,15493.0,152.0,5877.0,182.0,31240.0,240.0,8007.0,43.0,17915.0,3.0,27682.0
117138,Nicola Buckley,I-Women,90723.0,15494.0,147.0,14632.0,213.0,22226.0,171.0,20383.0,41.0,19210.0,40.0,14272.0
74124,Susan Lutz,I-Women,90726.0,15495.0,145.0,15094.0,208.0,24857.0,190.0,17016.0,57.0,11668.0,15.0,22091.0
167657,Leanne Hughes-Davies,I-Women,90728.0,15496.0,104.0,32059.0,243.0,13200.0,214.0,13754.0,47.0,15263.0,28.0,16452.0
58627,Meagan Burns,I-Women,90732.0,15497.0,126.0,20568.0,243.0,13200.0,150.0,25739.0,42.0,18563.0,45.0,12662.0
138364,Fauve Jacobs,I-Women,90739.0,15498.0,109.0,29456.0,210.0,23514.0,240.0,9657.0,41.0,19210.0,51.0,8902.0
115718,Alba Diebel,I-Women,90748.0,15499.0,114.0,26773.0,225.0,19166.0,180.0,18691.0,44.0,17216.0,51.0,8902.0
57223,Samantha Sas,I-Women,90755.0,15500.0,148.0,14444.0,213.0,22226.0,142.0,27369.0,44.0,17216.0,50.0,9500.0
201130,Dominique Tardo,I-Women,90761.0,15501.0,126.0,20500.0,210.0,23514.0,175.0,19459.0,45.0,16507.0,48.0,10781.0
73401,Katie Melville,I-Women,90764.0,15502.0,124.0,21667.0,244.0,12894.0,151.0,24978.0,42.0,18563.0,45.0,12662.0
115724,Alizée Mayrand,I-Women,90769.0,15503.0,142.0,15897.0,200.0,26854.0,188.0,17380.0,42.0,18563.0,46.0,12075.0
120607,Jennifer Wiesner,I-Women,90770.0,15504.0,126.0,20950.0,231.0,17399.0,190.0,17014.0,45.0,16507.0,22.0,18900.0
157951,Sarah Gooden,I-Women,90783.0,15505.0,111.0,28445.0,236.0,16057.0,193.0,16668.0,46.0,15838.0,42.0,13775.0
127824,Katherine Potter,I-Women,90795.0,15506.0,150.0,12691.0,232.0,17091.0,181.0,18430.0,33.0,22858.0,20.0,19725.0
123644,Rachael Lehti,I-Women,90797.0,15507.0,150.0,12691.0,244.0,12894.0,164.0,21597.0,37.0,21524.0,15.0,22091.0
121641,Laura Lambert,I-Women,90798.0,15508.0,132.0,18539.0,258.0,9629.0,138.0,28243.0,51.0,13854.0,18.0,20533.0
207295,Hayley O'Brien,I-Women,90799.0,15509.0,133.0,18247.0,240.0,14366.0,174.0,19738.0,43.0,17915.0,18.0,20533.0
69207,Lindsay Fay,I-Women,90804.0,15510.0,118.0,24879.0,223.0,19844.0,240.0,10788.0,40.0,19832.0,34.0,15461.0
4656,Lara Friedman-Shedlov,I-Women,90804.0,15510.0,127.0,20327.0,240.0,14366.0,145.0,26739.0,43.0,17915.0,47.0,11457.0
114941,Cory Schifano,I-Women,90805.0,15512.0,106.0,30913.0,230.0,17685.0,185.0,17755.0,44.0,17216.0,54.0,7236.0
147246,Terri Gardiner,I-Women,90812.0,15513.0,122.0,22757.0,233.0,16825.0,164.0,21617.0,46.0,15838.0,42.0,13775.0
54310,alicia baker,I-Women,90818.0,15514.0,141.0,16232.0,207.0,25103.0,230.0,12020.0,42.0,18563.0,22.0,18900.0
162223,Pam Truscott,I-Women,90818.0,15514.0,143.0,15731.0,212.0,22674.0,170.0,20445.0,45.0,16507.0,34.0,15461.0
114338,Emily Lau,I-Women,90827.0,15516.0,127.0,20116.0,197.0,27646.0,151.0,24928.0,64.0,7967.0,49.0,10170.0
22791,Amber Lehmann,I-Women,90831.0,15517.0,121.0,23053.0,204.0,25848.0,163.0,21955.0,54.0,12739.0,54.0,7236.0
11093,Melinda Brenner,I-Women,90832.0,15518.0,127.0,20444.0,215.0,21346.0,192.0,16752.0,46.0,15838.0,28.0,16452.0
138084,Anna DeVylder,I-Women,90833.0,15519.0,125.0,21245.0,214.0,21820.0,240.0,11157.0,49.0,14520.0,15.0,22091.0
32008,Christine Apold,I-Women,90844.0,15520.0,102.0,33486.0,231.0,17399.0,240.0,7426.0,41.0,19210.0,44.0,13323.0
166604,Jessica Clifford,I-Women,90853.0,15521.0,111.0,28344.0,227.0,18590.0,213.0,13899.0,42.0,18563.0,47.0,11457.0
100169,Nicole Lavarias,I-Women,90857.0,15522.0,142.0,15989.0,236.0,16057.0,138.0,28243.0,57.0,11668.0,22.0,18900.0
117731,Susie Playe,I-Women,90858.0,15523.0,122.0,22950.0,231.0,17399.0,239.0,11360.0,38.0,21014.0,24.0,18135.0
155534,Karen Coppala,I-Women,90861.0,15524.0,127.0,20216.0,220.0,20361.0,226.0,12355.0,46.0,15838.0,15.0,22091.0
182690,Leigh Merkel,I-Women,90862.0,15525.0,146.0,14747.0,226.0,18879.0,151.0,24800.0,60.0,10345.0,15.0,22091.0
115536,Yuki Yang,I-Women,90866.0,15526.0,122.0,22683.0,225.0,19166.0,178.0,19027.0,43.0,17915.0,46.0,12075.0
156490,Kelly Kearns,I-Women,90872.0,15527.0,128.0,19869.0,241.0,13928.0,171.0,20357.0,47.0,15263.0,16.0,21455.0
18889,Wendy Tomaschow,I-Women,90874.0,15528.0,142.0,15996.0,202.0,26315.0,187.0,17572.0,44.0,17216.0,42.0,13775.0
105013,Jessica Kahan,I-Women,90889.0,15529.0,120.0,23713.0,199.0,27130.0,182.0,18244.0,60.0,10345.0,47.0,11457.0
99970,Danielle Abbruzzese,I-Women,90889.0,15529.0,150.0,12940.0,211.0,23076.0,135.0,28896.0,49.0,14520.0,47.0,11457.0
153278,Kirsten Burgess,I-Women,90902.0,15531.0,124.0,21633.0,239.0,15343.0,213.0,13813.0,35.0,22426.0,25.0,17687.0
125875,Rochelle Orkiolla,I-Women,90916.0,15532.0,115.0,26212.0,231.0,17399.0,237.0,11502.0,39.0,20481.0,35.0,15322.0
48535,Kendra Albanese,I-Women,90916.0,15532.0,131.0,18843.0,231.0,17399.0,150.0,25505.0,45.0,16507.0,45.0,12662.0
78838,Bonnie Novella,I-Women,90919.0,15534.0,118.0,25121.0,225.0,19166.0,175.0,19449.0,56.0,12003.0,36.0,15180.0
125466,Daisy Rayson,I-Women,90936.0,15535.0,120.0,23913.0,230.0,17685.0,202.0,15357.0,41.0,19210.0,38.0,14771.0
98834,Amy Eubanks,I-Women,90950.0,15536.0,142.0,15926.0,188.0,29441.0,220.0,13089.0,43.0,17915.0,39.0,14579.0
202847,Amy Rigney,I-Women,90954.0,15537.0,139.0,16889.0,263.0,8400.0,150.0,25011.0,42.0,18563.0,15.0,22091.0
14587,Brittany Shibla,I-Women,90959.0,15538.0,150.0,12609.0,195.0,28139.0,171.0,20210.0,54.0,12739.0,26.0,17262.0
70488,Elizabeth marsh,I-Women,90963.0,15539.0,150.0,8194.0,170.0,34214.0,170.0,20492.0,42.0,18563.0,50.0,9500.0
183686,Jennifer Jacobs-Munson,I-Women,90966.0,15540.0,146.0,14896.0,257.0,9899.0,168.0,20788.0,31.0,23292.0,15.0,22091.0
187991,Jennifer Flemal,I-Women,90969.0,15541.0,130.0,19152.0,240.0,14366.0,240.0,7679.0,12.0,27681.0,15.0,22091.0
63178,Anisley martinez,I-Women,90973.0,15542.0,124.0,21755.0,180.0,32017.0,240.0,7832.0,46.0,15838.0,43.0,13531.0
14063,Letitia Niemiec,I-Women,90973.0,15542.0,132.0,18500.0,196.0,27929.0,231.0,11889.0,49.0,14520.0,24.0,18135.0
182764,Mondou Melanie,I-Women,90979.0,15544.0,130.0,19081.0,228.0,18317.0,114.0,32956.0,63.0,8550.0,46.0,12075.0
125005,melissa mauney,I-Women,90982.0,15545.0,126.0,20652.0,254.0,10837.0,158.0,22882.0,49.0,14520.0,15.0,22091.0
210595,Mary Freeland,I-Women,90985.0,15546.0,143.0,15647.0,226.0,18879.0,162.0,22011.0,55.0,12357.0,15.0,22091.0
125330,Katie Latham,I-Women,90987.0,15547.0,101.0,34183.0,261.0,8844.0,240.0,6459.0,26.0,24239.0,26.0,17262.0
76859,Gina Finch,I-Women,90998.0,15548.0,115.0,26319.0,240.0,14366.0,175.0,19494.0,46.0,15838.0,37.0,14981.0
41125,Robyn Parry,I-Women,90999.0,15549.0,100.0,35819.0,217.0,20980.0,241.0,2648.0,19.0,26541.0,59.0,5011.0
120702,Miriam Leserman,I-Women,91001.0,15550.0,128.0,19821.0,245.0,12490.0,125.0,30970.0,54.0,12739.0,37.0,14981.0
197896,Molly Connors,I-Women,91003.0,15551.0,125.0,21186.0,226.0,18879.0,240.0,10932.0,43.0,17915.0,15.0,22091.0
173668,Sonia Rioux,I-Women,91006.0,15552.0,150.0,12486.0,242.0,13593.0,144.0,26998.0,46.0,15838.0,15.0,22091.0
153265,Mayra Perez,I-Women,91016.0,15553.0,119.0,24609.0,215.0,21346.0,187.0,17567.0,41.0,19210.0,52.0,8284.0
128798,amy riemenschneider,I-Women,91018.0,15554.0,128.0,19843.0,240.0,14366.0,240.0,5331.0,3.0,29387.0,15.0,22091.0
158593,Ashley Huddleston,I-Women,91019.0,15555.0,126.0,20901.0,186.0,29782.0,227.0,12282.0,52.0,13475.0,39.0,14579.0
204886,Fanny Crilen Frid,I-Women,91029.0,15556.0,125.0,21354.0,221.0,20196.0,185.0,17812.0,46.0,15838.0,30.0,15829.0
122041,Jessica Johns-Green,I-Women,91030.0,15557.0,109.0,29306.0,217.0,20980.0,172.0,20028.0,49.0,14520.0,56.0,6196.0
12327,Cal Sheedy,I-Women,91033.0,15558.0,123.0,22212.0,228.0,18317.0,152.0,24497.0,45.0,16507.0,50.0,9500.0
148563,Sohryn Carter,I-Women,91036.0,15559.0,121.0,23217.0,220.0,20361.0,228.0,12176.0,41.0,19210.0,29.0,16072.0
122845,Jen Stahlhut,I-Women,91037.0,15560.0,123.0,22371.0,206.0,25319.0,180.0,18688.0,58.0,11336.0,44.0,13323.0
169404,Brie Gardiner,I-Women,91042.0,15561.0,115.0,26502.0,239.0,15343.0,158.0,22998.0,43.0,17915.0,52.0,8284.0
73264,Kristin Steinunnardottir,I-Women,91042.0,15561.0,141.0,16333.0,244.0,12894.0,162.0,22017.0,39.0,20481.0,21.0,19317.0
142849,Rebecca Burylo,I-Women,91054.0,15563.0,128.0,19833.0,221.0,20196.0,171.0,20246.0,45.0,16507.0,40.0,14272.0
149913,Nikki Alekson,I-Women,91055.0,15564.0,117.0,25588.0,217.0,20980.0,200.0,15678.0,48.0,14779.0,41.0,14030.0
102839,Amanda Lavigne,I-Women,91059.0,15565.0,126.0,20753.0,215.0,21346.0,175.0,19585.0,50.0,14195.0,36.0,15180.0
211225,Brady Hayes,I-Women,91069.0,15566.0,138.0,17062.0,234.0,16555.0,167.0,21053.0,43.0,17915.0,23.0,18484.0
197514,Jacquelyn Mazzola,I-Women,91070.0,15567.0,115.0,26302.0,245.0,12490.0,189.0,17218.0,39.0,20481.0,39.0,14579.0
160742,Jeanine Booker,I-Women,91083.0,15568.0,121.0,23435.0,210.0,23514.0,153.0,24236.0,61.0,9728.0,49.0,10170.0
122557,Rachel Hayes,I-Women,91089.0,15569.0,113.0,27248.0,221.0,20196.0,215.0,13625.0,42.0,18563.0,47.0,11457.0
188791,Maria Kane,I-Women,91090.0,15570.0,131.0,18741.0,194.0,28538.0,226.0,12418.0,57.0,11668.0,20.0,19725.0
36908,Kaci Janson,I-Women,91091.0,15571.0,133.0,18266.0,205.0,25560.0,150.0,25681.0,51.0,13854.0,53.0,7730.0
125231,Anne Moespot,I-Women,91091.0,15571.0,121.0,23155.0,206.0,25319.0,240.0,10523.0,42.0,18563.0,43.0,13531.0
51010,Uyen Ta,I-Women,91106.0,15573.0,100.0,35369.0,241.0,13928.0,166.0,21215.0,47.0,15263.0,58.0,5331.0
25626,marsha daniken,I-Women,91109.0,15574.0,131.0,18818.0,232.0,17091.0,181.0,18517.0,40.0,19832.0,27.0,16851.0
151837,Lisa Nortnik,I-Women,91110.0,15575.0,137.0,17221.0,233.0,16825.0,161.0,22234.0,54.0,12739.0,15.0,22091.0
131922,Tessa Lane,I-Women,91117.0,15576.0,140.0,16577.0,166.0,34832.0,171.0,20243.0,54.0,12739.0,55.0,6726.0
25187,Allison Haney,I-Women,91121.0,15577.0,145.0,15008.0,195.0,28139.0,152.0,24454.0,54.0,12739.0,48.0,10781.0
167327,Rebecca Holmberg,I-Women,91121.0,15577.0,145.0,15045.0,190.0,29091.0,177.0,19072.0,46.0,15838.0,46.0,12075.0
165369,Erica Hill,I-Women,91122.0,15579.0,128.0,19691.0,215.0,21346.0,146.0,26565.0,54.0,12739.0,48.0,10781.0
193982,Jennie Borders,I-Women,91127.0,15580.0,121.0,23117.0,255.0,10429.0,240.0,7933.0,13.0,27557.0,15.0,22091.0
175161,Nicole Benson,I-Women,91132.0,15581.0,125.0,20963.0,243.0,13200.0,163.0,21814.0,46.0,15838.0,21.0,19317.0
34614,Heather Hosmer,I-Women,91144.0,15582.0,132.0,18492.0,189.0,29283.0,220.0,13087.0,45.0,16507.0,42.0,13775.0
36927,Ashley Wysocki,I-Women,91159.0,15583.0,114.0,27096.0,228.0,18317.0,240.0,11075.0,41.0,19210.0,34.0,15461.0
161578,Taryn Neves,I-Women,91159.0,15583.0,123.0,22107.0,247.0,12101.0,182.0,18353.0,45.0,16507.0,15.0,22091.0
104137,Denise Fridl,I-Women,91160.0,15585.0,120.0,23740.0,219.0,20580.0,205.0,14930.0,46.0,15838.0,29.0,16072.0
69148,Toni Sams,I-Women,91169.0,15586.0,117.0,25514.0,204.0,25848.0,208.0,14506.0,49.0,14520.0,48.0,10781.0
171907,JENNIFER FRANK,I-Women,91177.0,15587.0,149.0,14117.0,249.0,11715.0,151.0,24691.0,42.0,18563.0,15.0,22091.0
205349,Michelle Godin,I-Women,91196.0,15588.0,134.0,18163.0,218.0,20782.0,200.0,15568.0,40.0,19832.0,27.0,16851.0
5827,Nicole Ferrara,I-Women,91199.0,15589.0,133.0,18225.0,229.0,18041.0,161.0,22354.0,45.0,16507.0,29.0,16072.0
100788,Penny Longval,I-Women,91201.0,15590.0,129.0,19467.0,237.0,15810.0,217.0,13352.0,39.0,20481.0,15.0,22091.0
117085,Sophy Sok,I-Women,91215.0,15591.0,128.0,19917.0,210.0,23514.0,202.0,15348.0,60.0,10345.0,15.0,22091.0
207463,Jesse McTigue,I-Women,91216.0,15592.0,123.0,22220.0,208.0,24857.0,240.0,8477.0,41.0,19210.0,28.0,16452.0
145663,Sigrid Ziegler,I-Women,91217.0,15593.0,129.0,19477.0,214.0,21820.0,184.0,18010.0,46.0,15838.0,29.0,16072.0
43163,Val Flaherty,I-Women,91218.0,15594.0,116.0,25774.0,240.0,14366.0,188.0,17335.0,42.0,18563.0,36.0,15180.0
48193,Elisha Selzer,I-Women,91227.0,15595.0,122.0,22813.0,223.0,19844.0,166.0,21232.0,47.0,15263.0,46.0,12075.0
140953,Susanne Walford,I-Women,91230.0,15596.0,122.0,22800.0,214.0,21820.0,225.0,12514.0,48.0,14779.0,21.0,19317.0
203467,Megan Schmidt,I-Women,91233.0,15597.0,114.0,27068.0,243.0,13200.0,195.0,16294.0,41.0,19210.0,34.0,15461.0
16920,Sue Binversie,I-Women,91233.0,15597.0,135.0,17807.0,217.0,20980.0,186.0,17718.0,50.0,14195.0,18.0,20533.0
67534,Keri Smith,I-Women,91234.0,15599.0,131.0,18802.0,251.0,11349.0,160.0,22556.0,41.0,19210.0,21.0,19317.0
158571,Ashley Moore,I-Women,91248.0,15600.0,115.0,26321.0,253.0,11006.0,145.0,26739.0,49.0,14520.0,45.0,12662.0
89308,Kathy Kelly,I-Women,91257.0,15601.0,146.0,14754.0,244.0,12894.0,145.0,26739.0,48.0,14779.0,15.0,22091.0
141065,Tiffani Nageli,I-Women,91262.0,15602.0,139.0,16741.0,235.0,16288.0,150.0,25739.0,43.0,17915.0,39.0,14579.0
190317,Pier Tierney,I-Women,91267.0,15603.0,126.0,20630.0,225.0,19166.0,164.0,21608.0,61.0,9728.0,19.0,20135.0
145081,Lindsey Kalcich,I-Women,91276.0,15604.0,142.0,15979.0,230.0,17685.0,136.0,28676.0,52.0,13475.0,34.0,15461.0
190857,Kellie Lunday,I-Women,91281.0,15605.0,104.0,32151.0,276.0,5407.0,214.0,13717.0,43.0,17915.0,15.0,22091.0
160753,Crystal Morris,I-Women,91287.0,15606.0,108.0,30028.0,245.0,12490.0,151.0,24955.0,55.0,12357.0,47.0,11457.0
45574,Stephani Duarte,I-Women,91296.0,15607.0,130.0,19152.0,231.0,17399.0,185.0,17875.0,48.0,14779.0,15.0,22091.0
102389,Kristin Vdorick,I-Women,91301.0,15608.0,134.0,18180.0,230.0,17685.0,216.0,13513.0,40.0,19832.0,15.0,22091.0
139851,Jade Hill,I-Women,91339.0,15609.0,127.0,20057.0,214.0,21820.0,180.0,18611.0,48.0,14779.0,29.0,16072.0
192164,yovanna aguasvivas,I-Women,91349.0,15610.0,141.0,16094.0,221.0,20196.0,153.0,24236.0,53.0,13136.0,25.0,17687.0
127839,Mary Parrish,I-Women,91350.0,15611.0,110.0,28825.0,215.0,21346.0,214.0,13714.0,42.0,18563.0,51.0,8902.0
138217,Sarah Hollander,I-Women,91350.0,15611.0,126.0,20791.0,209.0,24624.0,207.0,14657.0,45.0,16507.0,38.0,14771.0
164977,Stephanie Leung,I-Women,91358.0,15613.0,120.0,23951.0,210.0,23514.0,188.0,17377.0,51.0,13854.0,45.0,12662.0
